row_id,variant_id,base_model,model,rating,label,iteration,timestamp,raw_response
llama-pro_normative2_13_20250617_190949,llama-pro_normative2,llama-pro,normative2,3,Feasible,13,20250617_190949,"3 - Feasible
"
llama-pro_subject_matter_13_20250617_190949,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,13,20250617_190949,"5 - Highly feasible
"
llama-pro_subject_matter2_13_20250617_190949,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,13,20250617_190949,"3 - Feasible
"
llama-pro_generalist_14_20250617_191008,llama-pro_generalist,llama-pro,generalist,1,Not feasible,14,20250617_191008,"1 - Not feasible
"
llama-pro_generalist2_14_20250617_191008,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,14,20250617_191008,"2 - Somewhat feasible
"
llama-pro_normative_14_20250617_191008,llama-pro_normative,llama-pro,normative,4,Very feasible,14,20250617_191008,"5 - Very feasible
"
llama-pro_normative2_14_20250617_191008,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,14,20250617_191008,"2 - Somewhat feasible
"
llama-pro_subject_matter_14_20250617_191008,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,14,20250617_191008,"3 - Feasible
"
llama-pro_subject_matter2_14_20250617_191008,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,14,20250617_191008,"3 - Feasible
"
llama-pro_generalist_15_20250617_191027,llama-pro_generalist,llama-pro,generalist,2,Somewhat feasible,15,20250617_191027,"2 - Somewhat feasible
"
llama-pro_generalist2_15_20250617_191027,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,15,20250617_191027,"5 - Highly feasible
"
llama-pro_normative_15_20250617_191027,llama-pro_normative,llama-pro,normative,3,Feasible,15,20250617_191027,"3 - Feasible
"
llama-pro_normative2_15_20250617_191027,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,15,20250617_191027,"2 - Somewhat feasible
"
llama-pro_subject_matter_15_20250617_191027,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,15,20250617_191027,"3 - Feasible
"
llama-pro_subject_matter2_15_20250617_191027,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,15,20250617_191027,"5 - Extremely feasible
"
llama-pro_generalist_16_20250617_191046,llama-pro_generalist,llama-pro,generalist,3,Feasible,16,20250617_191046,"3 - Feasible
"
llama-pro_generalist2_16_20250617_191046,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,16,20250617_191046,"3 - Feasible
"
llama-pro_normative_16_20250617_191046,llama-pro_normative,llama-pro,normative,3,Feasible,16,20250617_191046,"5 - Extremely feasible
"
llama-pro_normative2_16_20250617_191046,llama-pro_normative2,llama-pro,normative2,3,Feasible,16,20250617_191046,"3 - Feasible
"
llama-pro_subject_matter_16_20250617_191046,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,16,20250617_191046,"5 - Extremely feasible
"
llama-pro_subject_matter2_16_20250617_191046,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,16,20250617_191046,"3 - Feasible
"
llama-pro_generalist_17_20250617_191112,llama-pro_generalist,llama-pro,generalist,3,Feasible,17,20250617_191112,"3 - Feasible
"
llama-pro_generalist2_17_20250617_191112,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,17,20250617_191112,"3 - Feasible
"
llama-pro_normative_17_20250617_191112,llama-pro_normative,llama-pro,normative,4,Very feasible,17,20250617_191112,"6 - Very feasible
"
llama-pro_normative2_17_20250617_191112,llama-pro_normative2,llama-pro,normative2,4,Very feasible,17,20250617_191112,"5 - Very feasible
"
llama-pro_subject_matter_17_20250617_191112,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,17,20250617_191112,"5 - Extremely feasible
"
llama-pro_subject_matter2_17_20250617_191112,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,17,20250617_191112,"3 - Feasible
"
llama-pro_generalist_18_20250617_191130,llama-pro_generalist,llama-pro,generalist,3,Feasible,18,20250617_191130,"3 - Feasible
"
llama-pro_generalist2_18_20250617_191130,llama-pro_generalist2,llama-pro,generalist2,4,Very feasible,18,20250617_191130,"4 - Very feasible
"
llama-pro_normative_18_20250617_191130,llama-pro_normative,llama-pro,normative,4,Very feasible,18,20250617_191130,"6 - Very feasible
"
llama-pro_normative2_18_20250617_191130,llama-pro_normative2,llama-pro,normative2,3,Feasible,18,20250617_191130,"5 - Extremely feasible
"
llama-pro_subject_matter_18_20250617_191130,llama-pro_subject_matter,llama-pro,subject_matter,2,Somewhat feasible,18,20250617_191130,"2 - Somewhat feasible
"
llama-pro_subject_matter2_18_20250617_191130,llama-pro_subject_matter2,llama-pro,subject_matter2,4,Very feasible,18,20250617_191130,"4 - Very feasible
"
llama-pro_generalist_19_20250617_191150,llama-pro_generalist,llama-pro,generalist,2,Somewhat feasible,19,20250617_191150,"2 - Somewhat feasible
"
llama-pro_generalist2_19_20250617_191150,llama-pro_generalist2,llama-pro,generalist2,1,Not feasible,19,20250617_191150,"1 - Not feasible
"
llama-pro_normative_19_20250617_191150,llama-pro_normative,llama-pro,normative,4,Very feasible,19,20250617_191150,"5 - Very feasible
"
llama-pro_normative2_19_20250617_191150,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,19,20250617_191150,"2 - Somewhat feasible
"
llama-pro_subject_matter_19_20250617_191150,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,19,20250617_191150,"3 - Feasible
"
llama-pro_subject_matter2_19_20250617_191150,llama-pro_subject_matter2,llama-pro,subject_matter2,2,Somewhat feasible,19,20250617_191150,"2 - Somewhat feasible
"
llama-pro_generalist_20_20250617_191208,llama-pro_generalist,llama-pro,generalist,3,Feasible,20,20250617_191208,"3 - Feasible
"
llama-pro_generalist2_20_20250617_191208,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,20,20250617_191208,"3 - Feasible
"
llama-pro_normative_20_20250617_191208,llama-pro_normative,llama-pro,normative,4,Very feasible,20,20250617_191208,"4 - Very feasible
"
llama-pro_normative2_20_20250617_191208,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,20,20250617_191208,"2 - Somewhat feasible
"
llama-pro_subject_matter_20_20250617_191208,llama-pro_subject_matter,llama-pro,subject_matter,4,Very feasible,20,20250617_191208,"4 - Very feasible
"
llama-pro_subject_matter2_20_20250617_191208,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,20,20250617_191208,"3 - Feasible
"
llama-pro_generalist_21_20250617_191227,llama-pro_generalist,llama-pro,generalist,3,Feasible,21,20250617_191227,"3 - Feasible
"
llama-pro_generalist2_21_20250617_191227,llama-pro_generalist2,llama-pro,generalist2,1,Not feasible,21,20250617_191227,"1 - Not feasible
"
llama-pro_normative_21_20250617_191227,llama-pro_normative,llama-pro,normative,3,Feasible,21,20250617_191227,"3 - Feasible
"
llama-pro_normative2_21_20250617_191227,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,21,20250617_191227,"2 - Somewhat feasible
"
llama-pro_subject_matter_21_20250617_191227,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,21,20250617_191227,"5 - Extremely feasible
"
llama-pro_subject_matter2_21_20250617_191227,llama-pro_subject_matter2,llama-pro,subject_matter2,2,Somewhat feasible,21,20250617_191227,"2 - Somewhat feasible
"
llama-pro_generalist_22_20250617_191246,llama-pro_generalist,llama-pro,generalist,2,Somewhat feasible,22,20250617_191246,"2 - Somewhat feasible
"
llama-pro_generalist2_22_20250617_191246,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,22,20250617_191246,"2 - Somewhat feasible
"
llama-pro_normative_22_20250617_191246,llama-pro_normative,llama-pro,normative,4,Very feasible,22,20250617_191246,"6 - Very feasible
"
llama-pro_normative2_22_20250617_191246,llama-pro_normative2,llama-pro,normative2,3,Feasible,22,20250617_191246,"3 - Feasible
"
llama-pro_subject_matter_22_20250617_191246,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,22,20250617_191246,"3 - Feasible
"
llama-pro_subject_matter2_22_20250617_191246,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,22,20250617_191246,"3 - Feasible
"
llama-pro_generalist_23_20250617_191304,llama-pro_generalist,llama-pro,generalist,3,Feasible,23,20250617_191304,"3 - Feasible
"
llama-pro_generalist2_23_20250617_191304,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,23,20250617_191304,"3 - Feasible
"
llama-pro_normative_23_20250617_191304,llama-pro_normative,llama-pro,normative,2,Somewhat feasible,23,20250617_191304,"2 - Somewhat feasible
"
llama-pro_normative2_23_20250617_191304,llama-pro_normative2,llama-pro,normative2,3,Feasible,23,20250617_191304,"3 - Feasible
"
llama-pro_subject_matter_23_20250617_191304,llama-pro_subject_matter,llama-pro,subject_matter,2,Somewhat feasible,23,20250617_191304,"2 - Somewhat feasible
"
llama-pro_subject_matter2_23_20250617_191304,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,23,20250617_191304,"3 - Feasible
"
llama-pro_generalist_24_20250617_191324,llama-pro_generalist,llama-pro,generalist,3,Feasible,24,20250617_191324,"3 - Feasible
"
llama-pro_generalist2_24_20250617_191324,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,24,20250617_191324,"2 - Somewhat feasible
"
llama-pro_normative_24_20250617_191324,llama-pro_normative,llama-pro,normative,3,Feasible,24,20250617_191324,"5 - Extremely feasible
"
llama-pro_normative2_24_20250617_191324,llama-pro_normative2,llama-pro,normative2,3,Feasible,24,20250617_191324,"5 - Extremely feasible
"
llama-pro_subject_matter_24_20250617_191324,llama-pro_subject_matter,llama-pro,subject_matter,2,Somewhat feasible,24,20250617_191324,"2 - Somewhat feasible
"
llama-pro_subject_matter2_24_20250617_191324,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,24,20250617_191324,"3 - Feasible
"
llama-pro_generalist_25_20250617_191343,llama-pro_generalist,llama-pro,generalist,3,Feasible,25,20250617_191343,"3 - Feasible
"
llama-pro_generalist2_25_20250617_191343,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,25,20250617_191343,"2 - Somewhat feasible
"
llama-pro_normative_25_20250617_191343,llama-pro_normative,llama-pro,normative,3,Feasible,25,20250617_191343,"3 - Feasible
"
llama-pro_normative2_25_20250617_191343,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,25,20250617_191343,"6 - Somewhat feasible
"
llama-pro_subject_matter_25_20250617_191343,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,25,20250617_191343,"3 - Feasible
"
llama-pro_subject_matter2_25_20250617_191343,llama-pro_subject_matter2,llama-pro,subject_matter2,1,Not feasible,25,20250617_191343,"1 - Not feasible
"
llama-pro_generalist_26_20250617_191402,llama-pro_generalist,llama-pro,generalist,2,Somewhat feasible,26,20250617_191402,"2 - Somewhat feasible
"
llama-pro_generalist2_26_20250617_191402,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,26,20250617_191402,"5 - Extremely feasible
"
llama-pro_normative_26_20250617_191402,llama-pro_normative,llama-pro,normative,3,Feasible,26,20250617_191402,"3 - Feasible
"
llama-pro_normative2_26_20250617_191402,llama-pro_normative2,llama-pro,normative2,3,Feasible,26,20250617_191402,"3 - Feasible
"
llama-pro_subject_matter_26_20250617_191402,llama-pro_subject_matter,llama-pro,subject_matter,4,Very feasible,26,20250617_191402,"4 - Very feasible
"
llama-pro_subject_matter2_26_20250617_191402,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,26,20250617_191402,"5 - Extremely feasible
"
llama-pro_generalist_27_20250617_191422,llama-pro_generalist,llama-pro,generalist,3,Feasible,27,20250617_191422,"3 - Feasible
"
llama-pro_generalist2_27_20250617_191422,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,27,20250617_191422,"2 - Somewhat feasible
"
llama-pro_normative_27_20250617_191422,llama-pro_normative,llama-pro,normative,4,Very feasible,27,20250617_191422,"4 - Very feasible
"
llama-pro_normative2_27_20250617_191422,llama-pro_normative2,llama-pro,normative2,1,Not feasible,27,20250617_191422,"1 - Not feasible
"
llama-pro_subject_matter_27_20250617_191422,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,27,20250617_191422,"5 - Highly feasible
"
llama-pro_subject_matter2_27_20250617_191422,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,27,20250617_191422,"3 - Feasible
"
llama-pro_generalist_28_20250617_191441,llama-pro_generalist,llama-pro,generalist,2,Somewhat feasible,28,20250617_191441,"2 - Somewhat feasible
"
llama-pro_generalist2_28_20250617_191441,llama-pro_generalist2,llama-pro,generalist2,2,Somewhat feasible,28,20250617_191441,"2 - Somewhat feasible
"
llama-pro_normative_28_20250617_191441,llama-pro_normative,llama-pro,normative,4,Very feasible,28,20250617_191441,"5 - Very feasible
"
llama-pro_normative2_28_20250617_191441,llama-pro_normative2,llama-pro,normative2,3,Feasible,28,20250617_191441,"5 - Extremely feasible
"
llama-pro_subject_matter_28_20250617_191441,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,28,20250617_191441,"5 - Highly feasible
"
llama-pro_subject_matter2_28_20250617_191441,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,28,20250617_191441,"5 - Extremely feasible
"
llama-pro_generalist_29_20250617_191500,llama-pro_generalist,llama-pro,generalist,3,Feasible,29,20250617_191500,"3 - Feasible
"
llama-pro_generalist2_29_20250617_191500,llama-pro_generalist2,llama-pro,generalist2,4,Very feasible,29,20250617_191500,"4 - Very feasible
"
llama-pro_normative_29_20250617_191500,llama-pro_normative,llama-pro,normative,4,Very feasible,29,20250617_191500,"6 - Very feasible
"
llama-pro_normative2_29_20250617_191500,llama-pro_normative2,llama-pro,normative2,3,Feasible,29,20250617_191500,"3 - Feasible
"
llama-pro_subject_matter_29_20250617_191500,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,29,20250617_191500,"5 - Highly feasible
"
llama-pro_subject_matter2_29_20250617_191500,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,29,20250617_191500,"3 - Feasible
"
llama-pro_generalist_30_20250617_191519,llama-pro_generalist,llama-pro,generalist,3,Feasible,30,20250617_191519,"3 - Feasible
"
llama-pro_generalist2_30_20250617_191519,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,30,20250617_191519,"5 - Extremely feasible
"
llama-pro_normative_30_20250617_191519,llama-pro_normative,llama-pro,normative,2,Somewhat feasible,30,20250617_191519,"2 - Somewhat feasible
"
llama-pro_normative2_30_20250617_191519,llama-pro_normative2,llama-pro,normative2,3,Feasible,30,20250617_191519,"5 - Extremely feasible
"
llama-pro_subject_matter_30_20250617_191519,llama-pro_subject_matter,llama-pro,subject_matter,2,Somewhat feasible,30,20250617_191519,"2 - Somewhat feasible
"
llama-pro_subject_matter2_30_20250617_191519,llama-pro_subject_matter2,llama-pro,subject_matter2,4,Very feasible,30,20250617_191519,"4 - Very feasible
"
llama-pro_generalist_31_20250617_191538,llama-pro_generalist,llama-pro,generalist,3,Feasible,31,20250617_191538,"3 - Feasible
"
llama-pro_generalist2_31_20250617_191538,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,31,20250617_191538,"3 - Feasible
"
llama-pro_normative_31_20250617_191538,llama-pro_normative,llama-pro,normative,3,Feasible,31,20250617_191538,"5 - Extremely feasible
"
llama-pro_normative2_31_20250617_191538,llama-pro_normative2,llama-pro,normative2,3,Feasible,31,20250617_191538,"6 - Mostly feasible with some challenges that need to be addressed.
"
llama-pro_subject_matter_31_20250617_191538,llama-pro_subject_matter,llama-pro,subject_matter,3,Feasible,31,20250617_191538,"3 - Feasible
"
llama-pro_subject_matter2_31_20250617_191538,llama-pro_subject_matter2,llama-pro,subject_matter2,3,Feasible,31,20250617_191538,"5 - Extremely feasible
"
llama-pro_generalist_32_20250617_191557,llama-pro_generalist,llama-pro,generalist,3,Feasible,32,20250617_191557,"3 - Feasible
"
llama-pro_generalist2_32_20250617_191557,llama-pro_generalist2,llama-pro,generalist2,3,Feasible,32,20250617_191557,"3 - Feasible
"
llama-pro_normative_32_20250617_191557,llama-pro_normative,llama-pro,normative,3,Feasible,32,20250617_191557,"3 - Feasible
"
llama-pro_normative2_32_20250617_191557,llama-pro_normative2,llama-pro,normative2,2,Somewhat feasible,32,20250617_191557,"2 - Somewhat feasible
"
